-0.985404185	-0.088220364	-0.060068205	-0.105816732
0.173407036	-0.033754298	-2.34E-06	-0.000434423
-0.792046885	-0.826700119	0.288994339	0.016276341
0.897062915	0.84586439	-0.968082966	-0.792541026
0.792046885	-0.430112794	-0.069301836	-0.314481208
-0.985404185	-0.782542561	-0.017097639	-0.03772929
-0.901219827	-0.000774138	-2.02E-05	-0.000462453
-0.173407036	-1.09E-08	-1.77E-07	0.067136941
-0.985404185	-0.003659866	-0.002360809	-0.200082184
0.006128206	0.76446379	0.822289704	-2.47E-05
-0.758012986	-4.59E-06	-1.06E-07	-6.61E-07
-0.762068724	-0.202197002	-0.968082966	-0.737003675
0.910743939	-0.000874806	-3.47E-11	-1.68E-09
0.707168016	-0.016253264	-6.27E-15	-1.77E-14
0.628785565	-0.023994377	-4.94E-12	-5.21E-13
-0.075746435	-0.024525079	-7.58E-09	-3.43E-07
-0.068763039	-2.34E-07	-2.12E-09	-3.72E-07
-0.98566813	-4.12E-07	-1.76E-11	-4.56E-10
-0.050973269	-4.59E-06	-3.41E-08	-5.42E-09
-0.006128206	-1.30E-13	-2.34E-19	-2.41E-16
0.792046885	-4.30E-05	-1.79E-09	-8.18E-07
0.910743939	-6.64E-08	-1.64E-12	-7.25E-12
0.580443847	-3.28E-07	-2.94E-16	-1.61E-15
-0.169172052	-5.83E-07	-1.65E-10	-1.30E-12
-0.137987484	-3.20E-08	-8.40E-14	-1.59E-18
-0.999749976	-4.59E-06	-2.20E-10	-4.91E-11
0.985404185	-0.000644551	-8.30E-09	-1.97E-08
-0.910743939	-1.00E-07	-2.26E-11	-8.62E-11
0.939795093	-0.00019531	-5.13E-06	-0.001226954
-0.469880881	-1.16E-09	-4.36E-16	-2.89E-13
0.17427968	0.182511542	0.487768862	0.118840629
-0.253856566	-0.74412545	0.288994339	0.017633555
-0.027375697	-0.202197002	-0.123921673	-0.213131166
-1.86E-13	-1.21E-18	-5.60E-22	-8.51E-20
-0.00239148	-7.49E-07	-5.29E-09	-1.17E-08
-0.321850076	-0.615639922	-0.400993969	-0.598319486
-0.253856566	-0.290773464	-1.93E-06	-1.38E-09
0.321850076	-2.97E-05	-3.03E-05	-0.031309467
0.276874861	-3.23E-09	-2.47E-06	-2.57E-06
0.083090423	-5.21E-09	-4.50E-07	-0.000290571
-0.311190931	-5.82E-08	-4.03E-17	-6.25E-16
0.562313933	-1.08E-09	-2.50E-16	-2.20E-14
-0.06410253	-9.34E-10	-1.41E-14	-1.61E-15
-0.999749976	-4.59E-06	-3.17E-10	-1.96E-10
-0.083090423	-2.69E-06	-1.12E-11	-1.69E-10
-0.027375697	-9.34E-10	-2.01E-12	-3.66E-11
0.173407036	-0.050675127	-3.41E-08	-0.076758453
-6.45E-05	-2.85E-14	-4.46E-17	-3.86E-14
-0.027375697	-9.60E-06	-1.76E-11	-3.11E-06
-0.083090423	-7.83E-07	-2.01E-12	-1.35E-08
-0.470269269	-0.564072555	-5.31E-08	-2.30E-10
-0.483823548	-1.00E-07	-2.98E-09	-1.35E-08
-0.118065172	-0.265102352	-0.002360809	-0.152758681
0.371361131	-2.80E-09	-1.20E-15	-5.39E-12
-9.77E-05	-1.09E-20	-3.68E-25	-2.39E-23
0.758012986	-5.21E-06	-1.19E-14	-1.11E-08
